sampleA,sampleB,logFC,logCPM,PValue,FDR
TRINITY_DN692961_c11_g4_i2,AZ1,AZ3,-0.0807353019858213,6.38674982975802,0.905340541476942,1
TRINITY_DN700329_c0_g1_i6,AZ1,AZ3,-0.100234584433547,4.01782219762388,0.905397774546057,1
TRINITY_DN684733_c11_g3_i1,AZ1,AZ3,-0.100234584433547,4.01782219762388,0.905397774546057,1
TRINITY_DN698148_c15_g1_i1,AZ1,AZ3,0.13049938323497,2.97151267378113,0.905421038942385,1
TRINITY_DN687806_c15_g1_i7,AZ1,AZ3,0.13049938323497,2.97151267378113,0.905421038942385,1
TRINITY_DN693843_c6_g8_i2,AZ1,AZ3,0.13049938323497,2.97151267378113,0.905421038942385,1
TRINITY_DN686303_c1_g5_i1,AZ1,AZ3,0.13049938323497,2.97151267378113,0.905421038942385,1
TRINITY_DN695568_c20_g1_i8,AZ1,AZ3,0.13049938323497,2.97151267378113,0.905421038942385,1
TRINITY_DN656510_c0_g1_i1,AZ1,AZ3,0.13049938323497,2.97151267378113,0.905421038942385,1
TRINITY_DN691555_c7_g1_i9,AZ1,AZ3,0.0907032222333201,5.3836443208354,0.905695316403078,1
TRINITY_DN700716_c3_g5_i1,AZ1,AZ3,0.0814768193117197,6.77735472681278,0.905838961997832,1
TRINITY_DN697874_c2_g1_i1,AZ1,AZ3,-0.0813478819708403,5.05650361892099,0.90586573366016,1
TRINITY_DN695550_c11_g1_i1,AZ1,AZ3,0.0855010677349039,5.65462238269154,0.905998118706837,1
TRINITY_DN697701_c3_g1_i5,AZ1,AZ3,-0.0988660636333208,4.36180384953429,0.906349915215533,1
TRINITY_DN691702_c12_g3_i1,AZ1,AZ3,0.0928624950025054,4.04164636950081,0.906650772930367,1
TRINITY_DN677164_c0_g1_i3,AZ1,AZ3,-0.0868971116794563,5.40032121393447,0.906692330136274,1
TRINITY_DN700583_c0_g3_i3,AZ1,AZ3,0.0797156149496697,6.9039999520742,0.90701797852784,1
TRINITY_DN700096_c4_g2_i1,AZ1,AZ3,0.126393089645935,3.61503151944251,0.907114641855033,1
TRINITY_DN700326_c1_g1_i13,AZ1,AZ3,-0.1224184082232,3.62033413349657,0.907114641855033,1
TRINITY_DN685833_c36_g2_i1,AZ1,AZ3,-0.0912768234842409,4.3845174629523,0.90733421563724,1
TRINITY_DN700704_c0_g4_i2,AZ1,AZ3,0.0826042613567006,6.56480175926368,0.907780325869531,1
TRINITY_DN685647_c17_g3_i3,AZ1,AZ3,0.107960828371705,3.01290099551116,0.907908236534212,1
TRINITY_DN689363_c14_g1_i3,AZ1,AZ3,0.107960828371705,3.01290099551116,0.907908236534212,1
TRINITY_DN691797_c24_g2_i2,AZ1,AZ3,0.107960828371705,3.01290099551116,0.907908236534212,1
TRINITY_DN690343_c15_g3_i5,AZ1,AZ3,0.107960828371705,3.01290099551116,0.907908236534212,1
TRINITY_DN1155582_c6_g1_i23,AZ1,AZ3,0.107960828371705,3.01290099551116,0.907908236534212,1
TRINITY_DN685129_c1_g1_i6,AZ1,AZ3,-0.102522004240213,3.00632829976489,0.907908236534212,1
TRINITY_DN668465_c0_g1_i1,AZ1,AZ3,-0.102522004240213,3.00632829976489,0.907908236534212,1
TRINITY_DN698356_c2_g1_i1,AZ1,AZ3,-0.102522004240213,3.00632829976489,0.907908236534212,1
TRINITY_DN687658_c0_g1_i3,AZ1,AZ3,-0.0970824097900288,4.40037754923416,0.908298055763121,1
TRINITY_DN700564_c18_g3_i1,AZ1,AZ3,0.0906422317485722,4.39967100915078,0.908298055763121,1
TRINITY_DN693632_c5_g1_i3,AZ1,AZ3,-0.0778360122717774,7.02638999524822,0.908492919197522,1
TRINITY_DN699534_c0_g1_i2,AZ1,AZ3,-0.0965303629948606,4.67126806140474,0.908572035056054,1
TRINITY_DN690027_c0_g1_i1,AZ1,AZ3,0.112181583817662,3.64178305408236,0.908721162293809,1
TRINITY_DN680167_c0_g1_i2,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN695539_c6_g1_i20,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN380828_c0_g2_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN697835_c3_g2_i4,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN684303_c8_g2_i7,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN699503_c10_g1_i3,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN661883_c0_g1_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN685791_c19_g1_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN694220_c16_g1_i7,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN683376_c21_g1_i2,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN699830_c2_g3_i7,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN665060_c0_g1_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN699064_c3_g1_i6,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN1840572_c0_g1_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN684198_c23_g1_i3,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN688278_c13_g2_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN694805_c12_g1_i4,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN700013_c11_g5_i2,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN273567_c0_g1_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN690566_c3_g1_i12,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN685230_c16_g1_i3,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN694835_c0_g4_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN694787_c11_g2_i2,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN693275_c6_g1_i2,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN697993_c8_g1_i3,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN700488_c6_g4_i2,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN688987_c1_g1_i3,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN683908_c22_g1_i2,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN697414_c7_g2_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN688527_c10_g2_i8,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN700759_c199_g1_i5,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN698853_c0_g2_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN688931_c16_g1_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN644667_c0_g2_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN692918_c3_g1_i2,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN679267_c0_g2_i3,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN694550_c1_g3_i5,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN676599_c0_g2_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN694740_c4_g1_i22,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN694297_c9_g7_i2,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN667189_c0_g1_i2,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN674317_c2_g2_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN692918_c3_g3_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN695409_c10_g3_i5,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN694162_c6_g1_i6,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN681944_c0_g1_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN697108_c10_g10_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN697309_c4_g1_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN699648_c0_g4_i7,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN690048_c24_g1_i4,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN686766_c15_g4_i2,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN691713_c19_g3_i4,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN649439_c0_g1_i1,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN694467_c1_g1_i25,AZ1,AZ3,0.243022473955112,1.94896185441589,0.909314911674813,1
TRINITY_DN553554_c0_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN616491_c0_g1_i2,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN694388_c4_g1_i5,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN698078_c2_g1_i11,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN681798_c0_g1_i4,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN653494_c0_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN697652_c4_g1_i17,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN692150_c13_g2_i3,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN698120_c8_g1_i6,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN692574_c11_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN679529_c0_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN637447_c0_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN695255_c4_g1_i5,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN635615_c0_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN617596_c0_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN688902_c7_g10_i2,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN669069_c0_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN644397_c0_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN693103_c8_g3_i3,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN676534_c0_g1_i4,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN694074_c7_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN1833942_c9_g1_i2,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN686220_c12_g1_i4,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN686153_c1_g1_i2,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN1320746_c0_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN700705_c16_g1_i7,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN694311_c8_g1_i4,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN690172_c11_g3_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN537519_c0_g1_i2,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN680668_c0_g1_i2,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN695910_c1_g2_i7,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN695891_c3_g3_i4,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN687629_c10_g2_i2,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN401039_c0_g1_i2,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN653059_c0_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN685975_c158_g1_i17,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN689672_c14_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN670908_c0_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN682897_c1_g2_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN686777_c26_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN690052_c17_g1_i6,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN687041_c3_g3_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN664720_c0_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN696551_c2_g1_i10,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN690897_c11_g2_i4,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN629994_c0_g1_i2,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN681402_c0_g1_i2,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN691555_c7_g1_i5,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN699795_c8_g1_i7,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN645209_c0_g1_i1,AZ1,AZ3,-0.228565799599065,1.92709880569883,0.909314911674813,1
TRINITY_DN698904_c2_g2_i2,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN678213_c0_g1_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN681992_c6_g1_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN699428_c5_g5_i3,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN696781_c8_g1_i4,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN1774437_c0_g1_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN682622_c0_g1_i3,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN688367_c12_g1_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN682796_c19_g13_i3,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN685975_c159_g2_i2,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN687498_c5_g1_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN696050_c30_g1_i9,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN1155582_c6_g1_i8,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN640348_c0_g1_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN693386_c13_g2_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN700442_c11_g5_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN679920_c1_g1_i2,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN640044_c0_g1_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN691860_c55_g2_i4,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN689502_c11_g1_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN693922_c5_g3_i4,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN684243_c16_g1_i2,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN691642_c5_g1_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN695766_c3_g4_i6,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN696978_c2_g4_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN700007_c1_g3_i2,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN680567_c0_g1_i2,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN692135_c1_g1_i8,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN671501_c0_g3_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN696188_c14_g2_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN682039_c0_g1_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN696728_c5_g2_i8,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN668589_c0_g1_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN694945_c13_g8_i2,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN695750_c7_g2_i2,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN697933_c14_g2_i3,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN1238766_c0_g1_i1,AZ1,AZ3,-0.146811078919361,1.96552222562474,0.909314911674813,1
TRINITY_DN700210_c4_g3_i4,AZ1,AZ3,-0.0904401913271807,4.68960671415406,0.909355078535066,1
TRINITY_DN700740_c0_g3_i1,AZ1,AZ3,-0.075014066976477,9.30024942873816,0.909365597402529,1
TRINITY_DN690361_c12_g1_i1,AZ1,AZ3,0.0847810354681609,5.11674889845663,0.909486886008018,1
TRINITY_DN698533_c7_g1_i4,AZ1,AZ3,0.0755459427669061,8.28865904997299,0.909603175363592,1
TRINITY_DN699276_c2_g2_i6,AZ1,AZ3,-0.0740046084121541,13.2586957286508,0.909865347221717,1
TRINITY_DN700630_c1_g5_i1,AZ1,AZ3,0.0822495959103011,5.59356211023702,0.910006088612391,1
TRINITY_DN694734_c20_g1_i1,AZ1,AZ3,-0.0951396186795488,4.70247207001537,0.910124837652243,1
TRINITY_DN686124_c11_g1_i1,AZ1,AZ3,-0.11748214167922,3.04690046009976,0.910267237371759,1
TRINITY_DN684608_c12_g1_i7,AZ1,AZ3,-0.11748214167922,3.04690046009976,0.910267237371759,1
TRINITY_DN698186_c6_g3_i1,AZ1,AZ3,-0.11748214167922,3.04690046009976,0.910267237371759,1
TRINITY_DN683570_c23_g1_i1,AZ1,AZ3,-0.11748214167922,3.04690046009976,0.910267237371759,1
TRINITY_DN695885_c9_g1_i6,AZ1,AZ3,0.0867668892787147,3.05316099011568,0.910267237371759,1
TRINITY_DN689165_c12_g2_i4,AZ1,AZ3,0.0867668892787147,3.05316099011568,0.910267237371759,1
TRINITY_DN690435_c9_g1_i2,AZ1,AZ3,0.0867668892787147,3.05316099011568,0.910267237371759,1
TRINITY_DN700473_c2_g1_i4,AZ1,AZ3,-0.109074266467123,3.65822379732347,0.910272973739273,1
TRINITY_DN683553_c13_g2_i1,AZ1,AZ3,-0.109074266467123,3.65822379732347,0.910272973739273,1
TRINITY_DN687285_c13_g1_i1,AZ1,AZ3,0.0985138011913094,3.66805715680413,0.910272973739273,1
TRINITY_DN700760_c183_g1_i6,AZ1,AZ3,0.0985138011913094,3.66805715680413,0.910272973739273,1
TRINITY_DN693599_c18_g1_i1,AZ1,AZ3,0.091397631874208,4.94060620597651,0.910740820235608,1
TRINITY_DN686766_c15_g3_i6,AZ1,AZ3,0.0866129011474242,4.71709735438583,0.910881647251629,1
TRINITY_DN674883_c0_g1_i2,AZ1,AZ3,-0.0957748873851152,4.11380370986259,0.911347553096979,1
TRINITY_DN683384_c0_g1_i2,AZ1,AZ3,-0.0891975539181955,4.72041895513924,0.911625831029847,1
TRINITY_DN699448_c4_g2_i4,AZ1,AZ3,0.105778807047116,3.70461376224987,0.911772827972186,1
TRINITY_DN691420_c8_g1_i1,AZ1,AZ3,-0.0964235455605822,3.69513142070968,0.911772827972186,1
TRINITY_DN700671_c1_g2_i3,AZ1,AZ3,-0.0761281213203255,7.34943842879473,0.912125180881548,1
TRINITY_DN700740_c0_g5_i1,AZ1,AZ3,-0.0729237218608263,8.68376912695289,0.912307312068418,1
TRINITY_DN686429_c1_g1_i1,AZ1,AZ3,-0.102729669082204,4.13289418551737,0.912448818111527,1
TRINITY_DN700347_c1_g1_i10,AZ1,AZ3,0.0996392418731324,4.14373227316179,0.912448818111527,1
TRINITY_DN695203_c24_g1_i5,AZ1,AZ3,0.150682189211577,3.08698930145002,0.912507755789443,1
TRINITY_DN699115_c2_g1_i2,AZ1,AZ3,-0.131589618647,3.08638264536814,0.912507755789443,1
TRINITY_DN671298_c0_g1_i1,AZ1,AZ3,-0.131589618647,3.08638264536814,0.912507755789443,1
TRINITY_DN700473_c2_g5_i5,AZ1,AZ3,-0.131589618647,3.08638264536814,0.912507755789443,1
TRINITY_DN700565_c0_g8_i1,AZ1,AZ3,-0.131589618647,3.08638264536814,0.912507755789443,1
TRINITY_DN694320_c1_g1_i5,AZ1,AZ3,-0.131589618647,3.08638264536814,0.912507755789443,1
TRINITY_DN693257_c3_g1_i3,AZ1,AZ3,-0.093758296127296,4.15949919693688,0.913523058671864,1
TRINITY_DN698462_c3_g3_i8,AZ1,AZ3,0.0902059012684263,4.16239368184683,0.913523058671864,1
TRINITY_DN689999_c21_g3_i1,AZ1,AZ3,0.0902059012684263,4.16239368184683,0.913523058671864,1
TRINITY_DN698539_c2_g2_i6,AZ1,AZ3,-0.0992134976699125,4.4894707203714,0.913685035951196,1
TRINITY_DN699519_c2_g1_i6,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN686926_c11_g1_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN699209_c9_g1_i16,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN700297_c1_g1_i4,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN691880_c4_g1_i2,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN678333_c0_g1_i5,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN680723_c0_g1_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN642249_c0_g1_i2,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN682517_c0_g2_i2,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN667826_c0_g1_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN681198_c0_g2_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN700683_c19_g2_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN698514_c1_g1_i5,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN700566_c22_g3_i4,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN689762_c9_g2_i2,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN61575_c0_g1_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN696284_c8_g1_i8,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN700073_c2_g3_i3,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN700561_c8_g4_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN41947_c0_g1_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN699962_c3_g1_i14,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN681173_c0_g1_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN694276_c2_g4_i6,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN673929_c0_g1_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN629221_c0_g1_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN690123_c9_g1_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN695019_c12_g4_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN697713_c1_g1_i2,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN687620_c0_g3_i3,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN693749_c11_g2_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN682244_c18_g1_i3,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN696152_c18_g1_i1,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
TRINITY_DN700112_c0_g2_i5,AZ1,AZ3,0.18843387155101,2.03109063328635,0.913871392828406,1
